Price,House Type,SQFT,Bedrooms,Bathrooms,Suburb,City,Zip Code,Price_per_SQFT,Country,Condition,Built,Remodeled
"$595,000.00 ",Apartment,632,1,1,Richmond,Surrey,0,$941.46 ,England,3,1881,2004
"$3,499,000.00 ",House,4831,5,5,Putney,London,0,$724.28 ,England,4,1946,2009
"$2,350,000.00 ",House,3134,6,6,Putney,London,0,$749.84 ,England,4,1926,2001
"$925,000.00 ",House,1607,4,4,Northwood,Middlesex,0,$575.61 ,England,5,1908,2020
"$950,000.00 ",Apartment,911,2,2,,London,0,"$1,042.81 ",England,1,1857,2022
"$4,000,000.00 ",House,3394,6,6, Fulham,London,0,"$1,178.55 ",England,2,1864,2018
"$525,000.00 ",Apartment,1030,3,3,32 Duckett Street,London,0,$509.71 ,England,4,1871,2001
"$575,000.00 ",Apartment,924,2,2, Greenwich,London,0,$622.29 ,England,1,1865,2020
"$1,495,000.00 ",House,1965,4,4,Shepherd's Bush,London,0,$760.81 ,England,1,1956,2009
"$500,000.00 ",Apartment,546,2,2,,London,0,$915.75 ,England,1,1901,2005
"$1,199,950.00 ",House,2041,4,4,Esher,Surrey,0,$587.92 ,England,4,1916,2005
"$3,000,000.00 ",House,2607,5,5,,London,0,"$1,150.75 ",England,4,1889,2023
"$925,000.00 ",New development,666,1,1,Duchess Walk,London,0,"$1,388.89 ",England,5,1906,2003
"$18,950,000.00 ",Apartment,3541,4,4,,London,0,"$5,351.60 ",England,4,1906,2021
"$3,250,000.00 ",House,1929,4,4,Notting Hill,London,0,"$1,684.81 ",England,5,1952,2009
"$1,200,000.00 ",Apartment,1574,3,3, Canary Wharf,London,0,$762.39 ,England,1,1864,2000
"$1,250,000.00 ",House,1500,4,4,Northwood,Middlesex,0,$833.33 ,England,5,1882,2005
"$1,250,000.00 ",House,1252,3,3,Stoke Newington,London,0,$998.40 ,England,1,1894,2010
"$4,350,000.00 ",Apartment,1773,3,3,19-21 Chesham Street,London,0,"$2,453.47 ",England,4,1953,2022
"$450,000.00 ",Apartment,440,1,1,,London,0,"$1,022.73 ",England,2,1962,2012
"$2,950,000.00 ",Apartment,1055,2,2,Kensington Gore,London,0,"$2,796.21 ",England,1,1893,2020
"$1,000,000.00 ",House,1758,4,4,Loughton,Essex,0,$568.83 ,England,3,1972,2015
"$400,000.00 ",House,571,1,1,Canary Wharf,London,0,$700.53 ,England,3,1976,2015
"$1,200,000.00 ",Apartment,569,1,1,,London,0,"$2,108.96 ",England,3,1933,2006
"$2,500,000.00 ",House,4348,6,6, Ham,Richmond,0,$574.98 ,England,4,1971,2014
"$950,000.00 ",Apartment,519,1,1,St James's,London,0,"$1,830.44 ",England,4,1887,2015
"$1,300,000.00 ",Apartment,1210,3,3,Hampstead,London,0,"$1,074.38 ",England,1,1906,2003
"$800,000.00 ",Apartment,1066,2,2, Canary Wharf,London,0,$750.47 ,England,3,1888,2009
"$2,650,000.00 ",House,3788,4,4, Loughton,Essex,0,$699.58 ,England,4,1975,2012
"$2,995,000.00 ",House,4543,5,5, Loughton,Essex,0,$659.26 ,England,1,1871,2009
"$2,350,000.00 ",New development,4300,5,5,Esher,Surrey,0,$546.51 ,England,4,1879,2019
"$799,000.00 ",House,1589,4,4,Surbiton,Surrey,0,$502.83 ,England,1,1965,2001
"$4,650,000.00 ",House,3343,4,4,,London,0,"$1,390.97 ",England,4,1916,2002
"$695,000.00 ",New development,551,1,1,,London,0,"$1,261.34 ",England,3,1852,2000
"$2,350,000.00 ",House,5011,6,6,Esher,Surrey,0,$468.97 ,England,5,1871,2008
"$1,999,000.00 ",Apartment,2247,3,3,,London,0,$889.63 ,England,1,1970,2021
"$995,000.00 ",Apartment,1073,2,2,,London,0,$927.31 ,England,2,1914,2022
"$1,200,000.00 ",Apartment,1147,3,3, Fulham,London,0,"$1,046.21 ",England,3,1961,2015
"$2,999,000.00 ",Apartment,1581,3,3,Prince Albert Road,London,0,"$1,896.90 ",England,4,1886,2007
"$2,995,000.00 ",House,2486,5,5, Fulham,London,0,"$1,204.75 ",England,4,1861,2016
"$525,000.00 ",Apartment,420,1,1,,London,0,"$1,250.00 ",England,4,1935,2007
"$600,000.00 ",Apartment,799,2,2,22 Ensign Street,London,0,$750.94 ,England,5,1979,2014
"$6,995,000.00 ",House,8880,7,7,Clapham,London,0,$787.73 ,England,3,1893,2004
"$1,000,000.00 ",Apartment,1156,3,3,Buckingham Palace Road,London,0,$865.05 ,England,4,1956,2009
"$875,000.00 ",Apartment,648,1,1, London,Chelsea,0,"$1,350.31 ",England,2,1887,2008
"$3,950,000.00 ",House,2029,4,4,Regent's Park,London,0,"$1,946.77 ",England,3,1972,2022
"$18,500,000.00 ",House,8603,6,6,Marylebone,London,0,"$2,150.41 ",England,5,1978,2008
"$485,000.00 ",Apartment,563,1,1,Hackney,London,0,$861.46 ,England,1,1908,2008
"$12,750,000.00 ",House,7526,6,6,Marylebone,London,0,"$1,694.13 ",England,1,1890,2022
"$1,000,000.00 ",House,1690,4,4, Chigwell,Essex,0,$591.72 ,England,3,1905,2005
"$1,000,000.00 ",New development,1636,3,3, Chigwell,Essex,0,$611.25 ,England,4,1958,2009
"$950,000.00 ",New development,1560,3,3, Chigwell,Essex,0,$608.97 ,England,4,1970,2003
"$650,000.00 ",New development,1139,4,4,Perivale,Greenford,0,$570.68 ,England,4,1959,2018
"$1,295,000.00 ",Apartment,1372,2,2,Wimbledon,London,0,$943.88 ,England,5,1939,2021
"$3,650,000.00 ",House,5424,6,6,Kingston upon Thames,Surrey,0,$672.94 ,England,4,1873,2016
"$550,000.00 ",Apartment,691,1,1, Canary Wharf,London,0,$795.95 ,England,4,1909,2001
"$1,000,000.00 ",New development,1610,3,3,Esher,Surrey,0,$621.12 ,England,2,1948,2003
"$9,500,000.00 ",House,4683,6,6,Notting Hill,London,0,"$2,028.61 ",England,2,1905,2009
"$1,750,000.00 ",Penthouse,1535,3,3,St John's Wood,London,0,"$1,140.07 ",England,4,1879,2010
"$1,650,000.00 ",Apartment,1698,4,4,252 Old Brompton Road,London,0,$971.73 ,England,3,1850,2015
"$1,700,000.00 ",Apartment,1796,3,3, Barnes,London,0,$946.55 ,England,1,1857,2012
"$685,000.00 ",Apartment,655,1,1,,London,0,"$1,045.80 ",England,1,1913,2021
"$800,000.00 ",Apartment,993,2,2,Wandsworth,London,0,$805.64 ,England,1,1952,2006
"$4,995,000.00 ",House,8042,6,6,Northwood,Middlesex,0,$621.11 ,England,3,1862,2019
"$2,650,000.00 ",House,3468,5,5,Putney,London,0,$764.13 ,England,4,1959,2000
"$3,500,000.00 ",New development,2720,5,5,Barnes,London,0,"$1,286.76 ",England,3,1961,2019
"$320,000.00 ",Apartment,469,1,1, Canary Wharf,London,0,$682.30 ,England,3,1855,2005
"$8,500,000.00 ",Penthouse,3041,3,3,,London,0,"$2,795.13 ",England,2,1960,2005
"$2,700,000.00 ",New development,1087,3,3, Fitzrovia,London,0,"$2,483.90 ",England,4,1958,2009
"$3,095,000.00 ",Apartment,1450,3,3,,London,0,"$2,134.48 ",England,1,1886,2015
"$3,750,000.00 ",Penthouse,1589,3,3,St James's,London,0,"$2,359.97 ",England,3,1880,2019
"$800,000.00 ",Apartment,572,1,1,City Of London,London,0,"$1,398.60 ",England,3,1878,2007
"$4,250,000.00 ",House,2940,4,4,Islington,London,0,"$1,445.58 ",England,5,1957,2008
"$700,000.00 ",Apartment,736,1,1, Barnes,London,0,$951.09 ,England,3,1949,2000
"$2,650,000.00 ",House,4828,7,7,Northwood,Middlesex,0,$548.88 ,England,1,1960,2010
"$4,750,000.00 ",House,4206,4,4,East Sheen,London,0,"$1,129.34 ",England,5,1903,2017
"$3,750,000.00 ",Penthouse,2433,3,3, Marylebone,London,0,"$1,541.31 ",England,2,1916,2019
"$2,800,000.00 ",House,4378,8,8,Chigwell,Essex,0,$639.56 ,England,5,1979,2009
"$1,100,000.00 ",Apartment,1024,2,2,Shoreditch,London,0,"$1,074.22 ",England,2,1950,2007
"$2,695,000.00 ",House,3646,7,7,Putney,London,0,$739.17 ,England,5,1865,2016
"$1,850,000.00 ",New development,942,2,2,4 Radnor Terrace,London,0,"$1,963.91 ",England,4,1947,2023
"$325,000.00 ",Apartment,538,1,1,,London,0,$604.09 ,England,5,1972,2003
"$2,750,000.00 ",House,3574,6,6,,London,0,$769.45 ,England,5,1903,2019
"$3,500,000.00 ",Penthouse,1662,3,3, Westminster,London,0,"$2,105.90 ",England,2,1892,2002
"$4,075,000.00 ",House,5675,7,7,Putney,London,0,$718.06 ,England,2,1962,2014
"$6,950,000.00 ",New development,1968,3,3,6 Campden Hill,London,0,"$3,531.50 ",England,5,1900,2004
"$2,500,000.00 ",House,2597,4,4,Highgate,London,0,$962.65 ,England,4,1879,2010
"$830,000.00 ",New development,600,1,1, Earls Court,London,0,"$1,383.33 ",England,5,1928,2011
"$1,425,000.00 ",New development,911,2,2, Earls Court,London,0,"$1,564.22 ",England,1,1890,2002
"$14,500,000.00 ",Apartment,4506,4,4, Marylebone,London,0,"$3,217.93 ",England,4,1873,2021
"$699,950.00 ",Apartment,901,1,1,St Johns Wood,London,0,$776.86 ,England,1,1934,2014
"$1,125,000.00 ",House,1458,4,4,Richmond,Surrey,0,$771.60 ,England,2,1937,2004
"$900,000.00 ",New development,522,1,1, Farringdon,London,0,"$1,724.14 ",England,1,1978,2001
"$915,000.00 ",Apartment,1186,2,2,,London,0,$771.50 ,England,4,1875,2002
"$19,000,000.00 ",House,6796,7,7,Belgravia,London,0,"$2,795.76 ",England,1,1872,2021
"$525,000.00 ",Apartment,844,2,2, Canary Wharf,London,0,$622.04 ,England,2,1937,2005
"$1,100,000.00 ",Apartment,781,2,2,Hampstead,London,0,"$1,408.45 ",England,4,1890,2019
"$8,850,000.00 ",Penthouse,5138,3,3,44 The Bishops Avenue,London,0,"$1,722.46 ",England,1,1957,2022
"$2,985,000.00 ",New development,1835,2,2,,London,0,"$1,626.70 ",England,2,1909,2018
"$5,695,000.00 ",House,3110,4,4,St John's Wood,London,0,"$1,831.19 ",England,4,1974,2018
"$725,000.00 ",Apartment,1007,2,2,Asher Way,London,0,$719.96 ,England,3,1891,2003
"$23,950,000.00 ",New development,15405,7,7,Hampstead Heath,London,0,"$1,554.69 ",England,1,1851,2006
"$1,300,000.00 ",Apartment,834,2,2,Bayswater,London,0,"$1,558.75 ",England,5,1948,2013
"$1,550,000.00 ",New development,1016,2,2,5 Wood Crescent,London,0,"$1,525.59 ",England,2,1895,2014
"$15,495,000.00 ",House,6359,7,7,,London,0,"$2,436.70 ",England,1,1944,2013
"$1,425,000.00 ",Apartment,1218,2,2,Westminster,London,0,"$1,169.95 ",England,5,1895,2011
"$6,175,000.00 ",Penthouse,3150,3,3, Hampstead,London,0,"$1,960.32 ",England,1,1938,2001
"$800,000.00 ",Apartment,524,1,1, Barbican,London,0,"$1,526.72 ",England,4,1905,2009
"$950,000.00 ",Apartment,1241,3,3,Hampstead,London,0,$765.51 ,England,2,1944,2021
"$3,100,000.00 ",House,3048,5,5,Richmond,Surrey,0,"$1,017.06 ",England,3,1896,2021
"$3,200,000.00 ",New development,2303,3,3,257 City Road,London,0,"$1,389.49 ",England,2,1908,2005
"$1,300,000.00 ",House,1690,4,4,Wandsworth,London,0,$769.23 ,England,4,1880,2009
"$1,700,000.00 ",Apartment,1771,3,3, Canary Wharf,London,0,$959.91 ,England,3,1918,2016
"$1,400,000.00 ",House,1814,4,4,Cricklewood,London,0,$771.78 ,England,2,1884,2007
"$1,195,000.00 ",New development,922,2,2,Canary Wharf,London,0,"$1,296.10 ",England,4,1854,2007
"$1,125,000.00 ",New development,1176,2,2,Canary Wharf,London,0,$956.63 ,England,5,1867,2022
"$4,950,000.00 ",Apartment,2097,3,3,Marylebone,London,0,"$2,360.52 ",England,2,1882,2016
"$2,300,000.00 ",Apartment,1055,2,2,Basil Street,London,0,"$2,180.09 ",England,1,1869,2016
"$9,950,000.00 ",House,5184,5,5,,London,0,"$1,919.37 ",England,3,1962,2009
"$1,950,000.00 ",New development,1077,3,3, Earls Court,London,0,"$1,810.58 ",England,4,1948,2023
"$3,450,000.00 ",Apartment,1954,2,2, Battersea,London,0,"$1,765.61 ",England,4,1878,2003
"$3,995,000.00 ",House,3917,5,5,Wandsworth,London,0,"$1,019.91 ",England,5,1873,2001
"$1,495,000.00 ",Apartment,1115,3,3, Lambeth,London,0,"$1,340.81 ",England,1,1932,2015
"$1,350,000.00 ",House,1683,4,4,Chiswick,London,0,$802.14 ,England,3,1884,2015
"$975,000.00 ",New development,1065,3,3,20 St. Josephs Street,London,0,$915.49 ,England,5,1869,2017
"$4,000,000.00 ",Penthouse,1851,3,3,,London,0,"$2,160.99 ",England,4,1902,2008
"$1,450,000.00 ",Apartment,1465,2,2,52 Parkside,London,0,$989.76 ,England,2,1959,2008
"$3,750,000.00 ",House,3808,5,5,Barnes,London,0,$984.77 ,England,4,1950,2009
"$14,500,000.00 ",Apartment,5907,5,5,,London,0,"$2,454.71 ",England,3,1894,2011
"$1,950,000.00 ",Apartment,1244,2,2,Westminster,London,0,"$1,567.52 ",England,2,1902,2016
"$2,950,000.00 ",Penthouse,1884,3,3, Lambeth,London,0,"$1,565.82 ",England,1,1892,2022
"$5,250,000.00 ",House,3108,8,8,Marylebone,London,0,"$1,689.19 ",England,1,1901,2021
"$4,950,000.00 ",House,4452,7,7,Wandsworth,London,0,"$1,111.86 ",England,5,1855,2015
"$2,500,000.00 ",House,6247,5,5, Esher,Surrey,0,$400.19 ,England,5,1973,2011
"$525,000.00 ",Apartment,619,1,1,Pamela Street,London,0,$848.14 ,England,5,1945,2020
"$435,000.00 ",New development,474,1,1,New Gun Wharf,London,0,$917.72 ,England,3,1867,2019
"$1,800,000.00 ",Apartment,1070,3,3,Whiteheads Grove,London,0,"$1,682.24 ",England,5,1884,2001
"$1,000,000.00 ",Apartment,985,1,1,3-5 Elystan Place,London,0,"$1,015.23 ",England,3,1938,2002
"$1,475,000.00 ",Apartment,818,1,1,,London,0,"$1,803.18 ",England,3,1906,2023
"$1,100,000.00 ",Apartment,538,1,1,,London,0,"$2,044.61 ",England,5,1867,2021
"$1,450,000.00 ",New development,1007,2,2,2 Gatliff Road,London,0,"$1,439.92 ",England,1,1864,2000
"$1,395,000.00 ",Apartment,711,2,2,,London,0,"$1,962.03 ",England,1,1935,2010
"$1,050,000.00 ",New development,1010,3,3, Grosvenor Waterside,London,0,"$1,039.60 ",England,1,1886,2007
"$1,050,000.00 ",New development,758,1,1, Grosvenor Waterside,London,0,"$1,385.22 ",England,4,1889,2008
"$3,950,000.00 ",New development,1924,3,3,Kensington,London,0,"$2,053.01 ",England,1,1929,2003
"$765,000.00 ",Apartment,1122,1,1,St. John's Wood,London,0,$681.82 ,England,2,1907,2010
"$850,000.00 ",Apartment,1008,2,2,Putney,London,0,$843.25 ,England,2,1896,2023
"$34,000,000.00 ",House,7798,6,6,Belgravia,London,0,"$4,360.09 ",England,5,1877,2015
"$1,800,000.00 ",Apartment,1388,3,3,St. Marys Terrace,London,0,"$1,296.83 ",England,1,1937,2017
"$485,000.00 ",Apartment,632,2,2,St James Avenue,London,0,$767.41 ,England,5,1916,2003
"$2,250,000.00 ",Apartment,1292,2,2, Westminster,London,0,"$1,741.49 ",England,1,1856,2019
"$489,950.00 ",House,765,1,1, Loughton,Essex,0,$640.46 ,England,2,1957,2021
"$840,000.00 ",House,910,3,3,South Hackney,London,0,$923.08 ,England,3,1865,2008
"$750,000.00 ",New development,579,1,1,101 Wood Lane,London,0,"$1,295.34 ",England,2,1960,2002
"$1,025,000.00 ",Apartment,1358,3,3, Fulham,London,0,$754.79 ,England,3,1887,2013
"$2,750,000.00 ",Apartment,2136,3,3, Chelsea,London,0,"$1,287.45 ",England,1,1973,2011
"$1,500,000.00 ",Apartment,1494,4,4,Clerkenwell,London,0,"$1,004.02 ",England,1,1969,2005
"$1,000,000.00 ",House,954,2,2,Putney,London,0,"$1,048.22 ",England,5,1872,2020
"$1,950,000.00 ",Apartment,1878,3,3, Putney,London,0,"$1,038.34 ",England,4,1956,2007
"$925,000.00 ",Apartment,1023,2,2,Chiswick,London,0,$904.20 ,England,1,1859,2013
"$450,000.00 ",Apartment,675,2,2,Skinner Street,London,0,$666.67 ,England,3,1959,2017
"$775,000.00 ",Apartment,950,2,2,,London,0,$815.79 ,England,4,1935,2002
"$2,500,000.00 ",Apartment,1738,4,4,Primrose Hill,London,0,"$1,438.43 ",England,2,1893,2021
"$8,950,000.00 ",House,5727,6,6,St. John's Wood,London,0,"$1,562.77 ",England,3,1885,2004
"$1,275,000.00 ",Apartment,1058,2,2,,London,0,"$1,205.10 ",England,4,1968,2007
"$800,000.00 ",Apartment,681,1,1,617 Kings Road,London,0,"$1,174.74 ",England,2,1877,2011
"$1,750,000.00 ",New development,1453,2,2,617 Kings Road,London,0,"$1,204.40 ",England,1,1850,2021
"$1,200,000.00 ",New development,1140,3,3, Ealing,London,0,"$1,052.63 ",England,1,1880,2022
"$790,000.00 ",New development,591,1,1,101 Wood Lane,London,0,"$1,336.72 ",England,1,1880,2022
"$639,950.00 ",New development,779,2,2, Battersea,London,0,$821.50 ,England,4,1854,2023
"$1,119,900.00 ",Penthouse,1141,3,3, Battersea,London,0,$981.51 ,England,4,1863,2005
"$559,950.00 ",New development,546,1,1, Battersea,London,0,"$1,025.55 ",England,3,1862,2012
"$2,725,000.00 ",Apartment,1971,3,3, Belsize Park,London,0,"$1,382.55 ",England,4,1919,2008
"$12,950,000.00 ",House,4693,5,5,Regent's Park,London,0,"$2,759.43 ",England,4,1867,2023
"$725,000.00 ",Apartment,860,2,2,23 West Side Common,London,0,$843.02 ,England,3,1970,2010
"$600,000.00 ",Apartment,593,1,1,Kentish Town,London,0,"$1,011.80 ",England,4,1887,2000
"$2,500,000.00 ",Apartment,1680,3,3,Hampstead,London,0,"$1,488.10 ",England,5,1878,2019
"$3,500,000.00 ",House,3174,4,4,Islington,London,0,"$1,102.71 ",England,1,1947,2022
"$1,725,000.00 ",House,2924,6,6,Northwood,Middlesex,0,$589.95 ,England,1,1903,2006
"$2,850,000.00 ",House,3600,5,5,East Sheen,London,0,$791.67 ,England,3,1866,2017
"$6,250,000.00 ",New development,2459,4,4, Shad Thames,London,0,"$2,541.68 ",England,5,1860,2004
"$1,250,000.00 ",Apartment,816,2,2, St. John's Wood,London,0,"$1,531.86 ",England,4,1927,2002
"$8,900,000.00 ",Penthouse,2544,4,4, Earls Court,London,0,"$3,498.43 ",England,4,1953,2017
"$349,950.00 ",Apartment,517,1,1,Windsor Street,London,0,$676.89 ,England,3,1851,2020
"$2,250,000.00 ",Apartment,1683,3,3, Chelsea Harbour,Chelsea,0,"$1,336.90 ",England,1,1961,2019
"$800,000.00 ",House,1432,4,4,Northwood,Middlesex,0,$558.66 ,England,4,1883,2011
"$2,250,000.00 ",Apartment,1515,3,3, Chelsea,London,0,"$1,485.15 ",England,2,1908,2015
"$950,000.00 ",House,3173,5,5,Esher,Surrey,0,$299.40 ,England,5,1891,2022
"$675,000.00 ",New development,823,2,2, Battersea,London,0,$820.17 ,England,1,1938,2018
"$14,750,000.00 ",House,9053,9,9,Marylebone,London,0,"$1,629.29 ",England,5,1856,2003
"$1,300,000.00 ",Apartment,1367,3,3,Brook Green,London,0,$950.99 ,England,1,1861,2018
"$2,095,000.00 ",Apartment,2078,3,3,24 Clevedon Road,Twickenham,0,"$1,008.18 ",England,3,1901,2016
"$1,350,000.00 ",Apartment,1154,4,4,Prince of Wales Drive,London,0,"$1,169.84 ",England,2,1974,2020
"$1,600,000.00 ",New development,1528,3,3, Golders Green,London,0,"$1,047.12 ",England,3,1852,2021
"$1,400,000.00 ",Apartment,880,2,2, Westminster,London,0,"$1,590.91 ",England,4,1932,2018
"$16,000,000.00 ",Apartment,3486,3,3,Mayfair,London,0,"$4,589.79 ",England,3,1959,2008
"$1,150,000.00 ",Apartment,1032,3,3, Maida Vale,London,0,"$1,114.34 ",England,4,1954,2008
"$1,230,000.00 ",New development,960,2,2,Canary Wharf,London,0,"$1,281.25 ",England,4,1930,2007
"$995,000.00 ",New development,872,2,2, Golders Green,London,0,"$1,141.06 ",England,1,1955,2019
"$11,950,000.00 ",New development,2347,2,2,Mayfair,London,0,"$5,091.61 ",England,4,1914,2002
"$2,450,000.00 ",Penthouse,2262,3,3,112 York Road,London,0,"$1,083.11 ",England,1,1876,2005
"$599,995.00 ",Apartment,583,1,1,Clerkenwell,London,0,"$1,029.15 ",England,5,1862,2007
"$1,395,000.00 ",Apartment,940,3,3, Marylebone,London,0,"$1,484.04 ",England,2,1975,2020
"$815,000.00 ",Apartment,1397,3,3,,London,0,$583.39 ,England,5,1945,2015
"$875,000.00 ",House,1050,4,4,,London,0,$833.33 ,England,4,1964,2003
"$1,075,000.00 ",New development,1280,2,2,65 Maygrove Road,London,0,$839.84 ,England,3,1967,2002
"$530,000.00 ",New development,577,1,1, Battersea,London,0,$918.54 ,England,2,1950,2013
"$710,000.00 ",New development,820,2,2, Crouch End,London,0,$865.85 ,England,2,1973,2003
"$1,200,000.00 ",Apartment,732,3,3,,London,0,"$1,639.34 ",England,1,1923,2004
"$775,000.00 ",Apartment,668,2,2,,London,0,"$1,160.18 ",England,4,1901,2019
"$6,500,000.00 ",Apartment,2165,2,2,Mayfair,London,0,"$3,002.31 ",England,5,1912,2016
"$8,500,000.00 ",Apartment,2665,3,3,Mayfair,London,0,"$3,189.49 ",England,1,1924,2023
"$13,750,000.00 ",Penthouse,2476,3,3,25 Cork Street,London,0,"$5,553.31 ",England,4,1951,2009
"$3,650,000.00 ",Penthouse,1700,4,4,,London,0,"$2,147.06 ",England,3,1888,2022
"$2,900,000.00 ",New development,1293,2,2, 161 Millbank,London,0,"$2,242.85 ",England,3,1965,2018
"$25,000,000.00 ",House,12435,5,5,St Johns Wood,London,0,"$2,010.45 ",England,5,1944,2002
"$4,100,000.00 ",New development,1236,2,2,Mayfair,London,0,"$3,317.15 ",England,1,1877,2023
"$695,000.00 ",New development,1023,2,2, London,N7 6QX,0,$679.37 ,England,5,1931,2012
"$10,000,000.00 ",Penthouse,3368,4,4,St John's Wood,London,0,"$2,969.12 ",England,2,1894,2003
"$13,500,000.00 ",Penthouse,3402,3,3,,London,0,"$3,968.25 ",England,4,1863,2008
"$2,300,000.00 ",House,1705,3,3,Holland Park,London,0,"$1,348.97 ",England,3,1959,2007
"$9,500,000.00 ",House,3974,8,8,St John's Wood,London,0,"$2,390.54 ",England,3,1912,2021
"$800,000.00 ",New development,619,1,1,6 Wood Crescent,London,0,"$1,292.41 ",England,5,1941,2007
"$9,000,000.00 ",House,3932,4,4,Notting Hill,London,0,"$2,288.91 ",England,1,1873,2014
"$1,800,000.00 ",New development,1352,3,3, Hampstead,London,0,"$1,331.36 ",England,3,1913,2012
"$5,950,000.00 ",New development,2770,2,2,Notting Hill,London,0,"$2,148.01 ",England,1,1870,2010
"$1,385,000.00 ",Apartment,1056,3,3, Victoria,London,0,"$1,311.55 ",England,4,1882,2010
"$2,500,000.00 ",House,1702,3,3,Pimlico,London,0,"$1,468.86 ",England,2,1918,2021
"$7,400,000.00 ",New development,2806,4,4,Lots Road,London,0,"$2,637.21 ",England,2,1878,2019
"$25,000,000.00 ",New development,8356,5,5,St James's,London,0,"$2,991.86 ",England,2,1955,2002
"$4,950,000.00 ",House,2688,4,4,St John's Wood,London,0,"$1,841.52 ",England,2,1917,2009
"$1,150,000.00 ",Apartment,1349,2,2, Barnes,London,0,$852.48 ,England,3,1851,2023
"$2,565,000.00 ",New development,1766,3,3, Battersea,London,0,"$1,452.43 ",England,1,1899,2018
"$1,044,000.00 ",New development,869,2,2, Battersea,London,0,"$1,201.38 ",England,4,1935,2018
"$772,000.00 ",New development,603,1,1, Battersea,London,0,"$1,280.27 ",England,5,1878,2007
"$1,466,000.00 ",New development,1026,3,3, Battersea,London,0,"$1,428.85 ",England,1,1947,2016
"$1,123,000.00 ",New development,772,2,2, Battersea,London,0,"$1,454.66 ",England,1,1971,2008
"$778,000.00 ",New development,636,1,1, Battersea,London,0,"$1,223.27 ",England,1,1882,2012
"$950,000.00 ",Apartment,1154,2,2, Esher,Surrey,0,$823.22 ,England,1,1973,2010
"$10,950,000.00 ",House,4728,6,6,St John's Wood,London,0,"$2,315.99 ",England,1,1972,2023
"$1,250,000.00 ",New development,837,2,2,,London,0,"$1,493.43 ",England,1,1939,2004
"$8,950,000.00 ",New development,2956,3,3,10 Whitehall Place,London,0,"$3,027.74 ",England,2,1852,2010
"$1,150,000.00 ",Apartment,915,3,3,Primrose Hill,London,0,"$1,256.83 ",England,1,1947,2001
"$4,950,000.00 ",House,2881,4,4,Kensington,London,0,"$1,718.15 ",England,5,1926,2007
"$21,000,000.00 ",Penthouse,5417,5,5,30 Montpelier Walk,London,0,"$3,876.68 ",England,2,1863,2009
