Price,Bedrooms,Bathrooms,SQFT,Price_per_SQFT,House Type,Condition,Built,Remodeled,Suburb,City,Zip Code,Country
"$550,000.00 ",4,2,2750,$200.00 ,House,2,1958,0,None,Renton,98055,USA
"$255,000.00 ",2,1,1320,$193.18 ,House,3,1919,2001,None,Seattle,98108,USA
"$635,000.00 ",3,3,3350,$189.55 ,House,3,2005,0,None,Kirkland,98034,USA
"$850,000.00 ",3,3,2650,$320.75 ,House,3,1920,1979,None,Seattle,98119,USA
"$265,000.00 ",2,2,1860,$142.47 ,House,3,1952,2008,None,Seattle,98178,USA
"$349,810.00 ",3,1,960,$364.39 ,House,4,1958,1972,None,Shoreline,98155,USA
"$972,000.00 ",4,2,2010,$483.58 ,House,5,1937,0,None,Seattle,98199,USA
"$235,000.00 ",2,1,900,$261.11 ,House,1,1928,0,None,Snoqualmie,98065,USA
"$330,000.00 ",4,3,2340,$141.03 ,House,3,1997,0,None,Kent,98042,USA
"$500,000.00 ",4,3,3720,$134.41 ,House,3,1979,2014,None,Renton,98059,USA
"$570,000.00 ",3,2,1890,$301.59 ,House,3,1949,2013,None,Bellevue,98006,USA
"$1,309,500.00 ",4,3,2680,$488.62 ,House,3,1956,2001,None,Normandy Park,98166,USA
"$544,000.00 ",3,3,1460,$372.60 ,House,3,2007,0,None,Seattle,98117,USA
"$439,000.00 ",3,3,3180,$138.05 ,House,3,2006,0,None,Renton,98056,USA
"$530,000.00 ",4,2,1980,$267.68 ,House,3,1981,2013,None,Sammamish,98074,USA
"$427,500.00 ",2,2,1090,$392.20 ,House,3,2008,0,None,Seattle,98109,USA
"$337,000.00 ",4,3,2230,$151.12 ,House,4,2002,0,None,Covington,98042,USA
"$1,095,000.00 ",4,3,3330,$328.83 ,House,4,1995,0,None,Kirkland,98033,USA
"$435,000.00 ",4,2,1880,$231.38 ,House,3,1904,0,None,Seattle,98144,USA
"$765,000.00 ",5,3,2870,$266.55 ,House,3,1964,2000,None,Seattle,98103,USA
"$492,650.00 ",4,2,2120,$232.38 ,House,3,1967,2011,None,Shoreline,98177,USA
"$383,962.00 ",4,3,2700,$142.21 ,House,3,2001,0,None,Tukwila,98168,USA
"$950,000.00 ",4,3,3670,$258.86 ,House,3,2007,0,None,Issaquah,98029,USA
"$457,000.00 ",3,3,1220,$374.59 ,House,3,2008,0,None,Seattle,98117,USA
"$1,510,000.00 ",5,3,4390,$343.96 ,House,3,2007,0,None,Mercer Island,98040,USA
"$882,566.00 ",4,3,3560,$247.91 ,House,3,2014,0,None,Redmond,98052,USA
"$963,000.00 ",4,3,3530,$272.80 ,House,3,2007,0,None,Kirkland,98033,USA
"$345,000.00 ",4,3,2280,$151.32 ,House,3,2006,0,None,Maple Valley,98038,USA
"$2,065,000.00 ",4,4,4350,$474.71 ,House,3,2013,1923,None,Bellevue,98004,USA
"$800,000.00 ",3,4,3830,$208.88 ,House,3,1993,0,None,Woodinville,98077,USA
"$314,500.00 ",3,2,2050,$153.41 ,House,3,1993,0,None,Federal Way,98003,USA
"$530,000.00 ",3,3,3660,$144.81 ,House,4,1989,0,None,Enumclaw,98022,USA
"$650,000.00 ",4,3,3350,$194.03 ,House,3,2004,2003,None,Black Diamond,98010,USA
"$349,500.00 ",3,2,1270,$275.20 ,House,3,1963,2008,None,Seattle,98122,USA
"$1,198,000.00 ",4,4,3400,$352.35 ,House,3,2008,0,None,Seattle,98112,USA
"$165,050.00 ",3,1,1200,$137.54 ,House,3,1959,1989,None,Enumclaw,98022,USA
"$580,000.00 ",3,3,2200,$263.64 ,House,3,1978,0,None,Bellevue,98008,USA
"$330,000.00 ",3,3,1680,$196.43 ,House,3,1959,1989,None,Seattle,98146,USA
"$875,000.00 ",5,4,3840,$227.86 ,House,3,2001,0,None,Sammamish,98074,USA
"$500,000.00 ",2,1,950,$526.32 ,House,3,1926,2003,None,Seattle,98103,USA
"$445,000.00 ",4,3,2280,$195.18 ,House,3,1994,0,None,Kent,98042,USA
"$274,900.00 ",4,3,1970,$139.54 ,House,3,1987,2000,None,Kent,98030,USA
"$219,950.00 ",3,2,1620,$135.77 ,House,4,1967,0,None,Covington,98042,USA
"$691,500.00 ",4,3,2600,$265.96 ,House,3,1962,2002,None,Seattle,98115,USA
"$459,500.00 ",2,1,1250,$367.60 ,House,3,1929,0,None,Seattle,98117,USA
"$955,500.00 ",4,2,2130,$448.59 ,House,3,1914,1993,None,Seattle,98119,USA
"$328,950.00 ",4,2,2550,$129.00 ,House,5,1978,0,None,Kent,98031,USA
"$307,000.00 ",3,1,1150,$266.96 ,House,3,1927,2011,None,North Bend,98045,USA
"$382,500.00 ",3,2,1040,$367.79 ,House,4,1967,0,None,Issaquah,98027,USA
"$1,150,000.00 ",4,3,3340,$344.31 ,House,3,1996,0,None,Kirkland,98033,USA
"$1,297,000.00 ",6,3,2630,$493.16 ,House,5,1900,0,None,Seattle,98103,USA
"$478,000.00 ",3,2,1640,$291.46 ,House,3,1994,0,None,Issaquah,98029,USA
"$260,000.00 ",2,1,770,$337.66 ,House,4,1948,0,None,Shoreline,98155,USA
"$850,000.00 ",4,3,4350,$195.40 ,House,3,2006,0,None,Issaquah,98027,USA
"$616,000.00 ",4,2,1700,$362.35 ,House,3,1957,2000,None,Seattle,98199,USA
"$540,000.00 ",3,2,2050,$263.41 ,House,3,1984,0,None,Sammamish,98074,USA
"$300,000.00 ",3,2,1660,$180.72 ,House,3,2001,0,None,Duvall,98019,USA
"$507,500.00 ",3,2,1990,$255.03 ,House,3,1977,2004,None,Redmond,98052,USA
"$3,800,000.00 ",5,6,7050,$539.01 ,House,4,1978,2000,None,Clyde Hill,98004,USA
"$241,000.00 ",3,2,1770,$136.16 ,House,3,1986,0,None,Auburn,98001,USA
"$485,000.00 ",3,2,2440,$198.77 ,House,3,1991,0,None,Redmond,98053,USA
"$695,000.00 ",3,3,2620,$265.27 ,House,3,1998,2006,None,Woodinville,98077,USA
"$548,000.00 ",4,3,2440,$224.59 ,House,3,1994,0,None,Newcastle,98056,USA
"$345,000.00 ",2,1,1080,$319.44 ,House,3,1955,2005,None,Seattle,98136,USA
"$280,000.00 ",3,1,1090,$256.88 ,House,4,1962,0,None,Renton,98056,USA
"$450,000.00 ",3,2,1400,$321.43 ,House,3,1963,2008,None,Kenmore,98028,USA
"$515,000.00 ",3,3,2010,$256.22 ,House,3,1994,0,None,Kenmore,98028,USA
"$1,014,250.00 ",3,1,1640,$618.45 ,House,5,1920,0,None,Bellevue,98004,USA
"$739,900.00 ",5,3,3290,$224.89 ,House,3,2004,2003,None,Sammamish,98075,USA
"$600,000.00 ",2,3,2510,$239.04 ,House,3,1990,2009,None,Bothell,98011,USA
"$370,000.00 ",2,1,860,$430.23 ,House,3,1952,2008,None,Seattle,98116,USA
"$729,032.00 ",4,3,2840,$256.70 ,House,4,1977,0,None,Bellevue,98005,USA
"$510,000.00 ",3,2,1750,$291.43 ,House,3,1934,1978,None,Black Diamond,98010,USA
"$425,000.00 ",3,2,1300,$326.92 ,House,3,1964,2000,None,Redmond,98052,USA
"$1,080,000.00 ",3,3,3890,$277.63 ,House,3,1967,2010,None,Seattle,98118,USA
"$337,000.00 ",3,2,1460,$230.82 ,House,3,2006,0,None,Seattle,98133,USA
"$563,000.00 ",4,1,1410,$399.29 ,House,5,1911,1984,None,Seattle,98107,USA
"$1,695,000.00 ",4,3,3770,$449.60 ,House,5,1924,1956,None,Seattle,98144,USA
"$245,000.00 ",3,2,1190,$205.88 ,House,5,1907,0,None,Seattle,98118,USA
"$590,000.00 ",3,2,1410,$418.44 ,House,4,1947,1988,None,Seattle,98115,USA
"$695,000.00 ",3,2,2500,$278.00 ,House,5,1922,1956,None,Seattle,98103,USA
"$402,500.00 ",2,1,800,$503.13 ,House,5,1946,0,None,Seattle,98107,USA
"$435,000.00 ",3,3,2530,$171.94 ,House,3,1993,0,None,Duvall,98019,USA
"$660,000.00 ",3,2,2570,$256.81 ,House,3,1983,2009,None,Redmond,98052,USA
"$300,000.00 ",3,3,2090,$143.54 ,House,3,1987,2000,None,Federal Way,98023,USA
"$600,000.00 ",5,2,2980,$201.34 ,House,3,1960,2012,None,Seattle,98125,USA
"$205,000.00 ",3,2,1170,$175.21 ,House,3,1981,2013,None,Covington,98042,USA
"$357,500.00 ",3,4,2080,$171.88 ,House,3,2004,2003,None,Maple Valley,98038,USA
"$1,110,000.00 ",5,3,3350,$331.34 ,House,4,1997,0,None,Seattle,98105,USA
"$332,888.00 ",2,3,1050,$317.04 ,House,3,2007,0,None,Seattle,98122,USA
"$174,000.00 ",2,1,900,$193.33 ,House,3,1979,2014,None,Pacific,98047,USA
"$515,000.00 ",2,1,1050,$490.48 ,House,5,1907,0,None,Seattle,98107,USA
"$392,000.00 ",5,2,3740,$104.81 ,House,3,1958,2004,None,Des Moines,98198,USA
"$485,000.00 ",4,2,1430,$339.16 ,House,3,1900,2005,None,Seattle,98122,USA
"$217,500.00 ",3,2,1400,$155.36 ,House,4,1984,0,None,Federal Way,98003,USA
"$502,000.00 ",3,2,1600,$313.75 ,House,4,1983,0,None,Woodinville,98072,USA
"$820,000.00 ",3,2,2880,$284.72 ,House,3,1989,0,None,Bellevue,98006,USA
"$1,640,000.00 ",3,3,3140,$522.29 ,House,4,1913,0,None,Seattle,98109,USA
"$102,500.00 ",2,1,820,$125.00 ,House,3,1937,1999,None,Seattle,98106,USA
"$925,000.00 ",5,6,5190,$178.23 ,House,3,2001,0,None,Snoqualmie,98065,USA
"$540,000.00 ",4,3,2180,$247.71 ,House,4,1968,0,None,Redmond,98052,USA
"$600,000.00 ",2,1,910,$659.34 ,House,3,1900,2005,None,Seattle,98112,USA
"$406,000.00 ",4,1,1580,$256.96 ,House,4,1928,0,None,Seattle,98178,USA
"$620,000.00 ",4,3,2130,$291.08 ,House,5,1948,1985,None,Seattle,98116,USA
"$1,060,000.00 ",4,3,4570,$231.95 ,House,3,1990,2009,None,Sammamish,98074,USA
"$401,000.00 ",3,2,1240,$323.39 ,House,3,1984,0,None,Sammamish,98074,USA
"$725,000.00 ",3,2,1860,$389.78 ,House,4,1959,0,None,Seattle,98144,USA
"$276,000.00 ",1,1,370,$745.95 ,House,5,1923,0,None,Seattle,98117,USA
"$500,000.00 ",5,3,3130,$159.74 ,House,3,1975,0,None,Issaquah,98027,USA
"$375,000.00 ",3,2,2530,$148.22 ,House,4,1977,0,None,Kent,98042,USA
"$2,300,000.00 ",4,5,3970,$579.35 ,House,4,1928,0,None,Seattle,98119,USA
"$260,000.00 ",3,2,1920,$135.42 ,House,4,1961,2001,None,Kent,98031,USA
"$1,565,000.00 ",4,3,2970,$526.94 ,House,4,1918,1986,None,Bellevue,98004,USA
"$431,000.00 ",4,3,2300,$187.39 ,House,3,2001,0,None,Renton,98056,USA
"$321,000.00 ",4,3,1830,$175.41 ,House,3,2003,0,None,Maple Valley,98038,USA
"$433,000.00 ",4,2,1550,$279.35 ,House,4,1963,0,None,Seattle,98118,USA
"$920,000.00 ",4,4,4080,$225.49 ,House,3,2005,0,None,Redmond,98053,USA
"$482,000.00 ",3,2,1710,$281.87 ,House,3,1989,0,None,Sammamish,98074,USA
"$712,000.00 ",3,3,2375,$299.79 ,House,3,2002,0,None,Redmond,98052,USA
"$505,000.00 ",4,3,2200,$229.55 ,House,4,1962,0,None,Bellevue,98006,USA
"$2,367,000.00 ",3,2,3530,$670.54 ,House,3,1930,1993,None,Mercer Island,98040,USA
"$452,000.00 ",3,2,1110,$407.21 ,House,4,1966,0,None,Redmond,98052,USA
"$581,000.00 ",4,1,1630,$356.44 ,House,3,1921,2000,None,Seattle,98122,USA
"$952,500.00 ",4,2,2550,$373.53 ,House,4,1910,0,None,Seattle,98112,USA
"$808,000.00 ",4,2,2500,$323.20 ,House,4,1987,0,None,Bellevue,98007,USA
"$476,000.00 ",4,3,2890,$164.71 ,House,3,1945,2013,None,Seattle,98115,USA
"$535,000.00 ",4,2,1420,$376.76 ,House,4,1945,0,None,Seattle,98117,USA
"$1,356,925.00 ",4,4,4270,$317.78 ,House,5,1937,0,None,Seattle,98199,USA
"$629,800.00 ",3,3,2390,$263.51 ,House,3,2008,0,None,Issaquah,98029,USA
"$417,838.00 ",4,3,2530,$165.15 ,House,3,2014,0,None,Maple Valley,98038,USA
"$399,895.00 ",4,3,2701,$148.05 ,House,3,2014,0,None,Auburn,98092,USA
"$825,000.00 ",4,3,3990,$206.77 ,House,3,2003,0,None,Redmond,98053,USA
"$300,000.00 ",4,3,2303,$130.26 ,House,3,2006,0,None,Auburn,98092,USA
"$640,000.00 ",2,2,1540,$415.58 ,House,3,2007,0,None,Seattle,98122,USA
"$460,000.00 ",3,3,1450,$317.24 ,House,3,2008,0,None,Seattle,98107,USA
"$525,000.00 ",2,3,1160,$452.59 ,House,3,2012,1912,None,Seattle,98119,USA
"$499,990.00 ",4,3,2910,$171.82 ,House,3,2013,1923,None,North Bend,98045,USA
"$1,020,000.00 ",4,4,3770,$270.56 ,House,3,2008,0,None,Kirkland,98033,USA
"$675,000.00 ",5,2,2900,$232.76 ,House,3,1985,0,None,Bellevue,98006,USA
"$512,031.00 ",3,2,1540,$332.49 ,House,3,1920,1979,None,Seattle,98117,USA
"$310,000.00 ",2,1,700,$442.86 ,House,4,1918,1974,None,Seattle,98103,USA
"$1,075,000.00 ",3,3,3280,$327.74 ,House,3,1970,2014,None,Seattle,98115,USA
"$255,000.00 ",4,2,2430,$104.94 ,House,3,1960,2012,None,Seattle,98178,USA
"$435,000.00 ",3,3,1900,$228.95 ,House,3,1993,0,None,Bothell,98011,USA
"$453,000.00 ",3,2,1660,$272.89 ,House,3,1983,2009,None,Kirkland,98034,USA
"$260,000.00 ",4,2,1620,$160.49 ,House,4,1975,0,None,Kent,98031,USA
"$659,000.00 ",4,2,2090,$315.31 ,House,4,1951,1999,None,Mercer Island,98040,USA
"$223,000.00 ",3,2,1110,$200.90 ,House,4,1991,0,None,Kent,98031,USA
"$851,000.00 ",5,3,3760,$226.33 ,House,3,1984,0,None,Bellevue,98006,USA
"$605,000.00 ",3,2,2080,$290.87 ,House,4,1973,0,None,Redmond,98052,USA
"$895,000.00 ",4,2,1950,$458.97 ,House,3,1947,2012,None,Seattle,98109,USA
"$519,000.00 ",5,2,2570,$201.95 ,House,3,1950,1992,None,Normandy Park,98166,USA
"$535,000.00 ",3,2,2330,$229.61 ,House,3,1983,2009,None,Woodinville,98072,USA
"$489,000.00 ",3,3,3700,$132.16 ,House,3,1982,0,None,SeaTac,98188,USA
"$250,000.00 ",3,2,1920,$130.21 ,House,3,1965,1993,None,Burien,98148,USA
"$580,000.00 ",3,2,1900,$305.26 ,House,3,1905,2010,None,Seattle,98122,USA
"$1,038,000.00 ",4,2,1440,$720.83 ,House,4,1967,0,None,Bellevue,98004,USA
"$605,000.00 ",4,2,2940,$205.78 ,House,5,1961,0,None,Kenmore,98028,USA
"$599,950.00 ",4,4,2500,$239.98 ,House,3,2008,0,None,Redmond,98052,USA
"$700,000.00 ",3,3,2490,$281.12 ,House,3,1993,0,None,Redmond,98053,USA
"$480,000.00 ",3,2,1470,$326.53 ,House,4,1956,0,None,Seattle,98125,USA
"$329,950.00 ",4,3,2120,$155.64 ,House,3,2002,0,None,Maple Valley,98038,USA
"$250,000.00 ",3,2,1200,$208.33 ,House,3,1984,0,None,Kent,98031,USA
"$345,000.00 ",5,3,2450,$140.82 ,House,3,2002,0,None,Kent,98030,USA
"$175,000.00 ",4,3,1780,$98.31 ,House,3,1991,0,None,Des Moines,98198,USA
"$185,000.00 ",5,1,1590,$116.35 ,House,3,1942,1999,None,Seattle,98146,USA
"$411,000.00 ",4,2,2370,$173.42 ,House,4,1978,2000,None,Auburn,98001,USA
"$690,000.00 ",3,2,1760,$392.05 ,House,3,1922,2008,None,Seattle,98102,USA
"$265,000.00 ",4,3,1940,$136.60 ,House,4,1948,0,None,Shoreline,98155,USA
"$720,000.00 ",4,3,3550,$202.82 ,House,4,1990,0,None,Bothell,98011,USA
"$256,000.00 ",4,3,2050,$124.88 ,House,3,2002,0,None,Des Moines,98198,USA
"$255,000.00 ",4,2,1680,$151.79 ,House,3,2002,0,None,Auburn,98092,USA
"$540,000.00 ",3,2,1320,$409.09 ,House,3,1994,0,None,Seattle,98122,USA
"$481,015.00 ",3,2,1550,$310.33 ,House,3,1987,2000,None,Kirkland,98033,USA
"$575,000.00 ",3,2,2680,$214.55 ,House,5,1974,0,None,Issaquah,98027,USA
"$339,950.00 ",3,3,2390,$142.24 ,House,3,1984,0,None,Kent,98042,USA
"$475,000.00 ",4,3,2040,$232.84 ,House,4,1963,0,None,Shoreline,98133,USA
"$732,000.00 ",3,4,2670,$274.16 ,House,4,1977,0,None,Seattle,98126,USA
"$860,000.00 ",4,2,1880,$457.45 ,House,4,1924,0,None,Seattle,98109,USA
"$389,000.00 ",4,2,2400,$162.08 ,House,4,1927,0,None,Seattle,98133,USA
"$645,000.00 ",3,2,2270,$284.14 ,House,4,1956,0,None,Seattle,98177,USA
"$475,000.00 ",4,3,1850,$256.76 ,House,5,1981,0,None,Kirkland,98034,USA
"$550,000.00 ",4,3,2160,$254.63 ,House,3,1987,2000,None,Seattle,98115,USA
"$305,000.00 ",2,1,2160,$141.20 ,House,3,1968,1997,None,Tukwila,98168,USA
"$782,000.00 ",2,2,1570,$498.09 ,House,4,1906,1990,None,Seattle,98119,USA
"$545,000.00 ",3,2,1340,$406.72 ,House,4,1923,0,None,Seattle,98118,USA
"$394,500.00 ",4,3,3002,$131.41 ,House,3,2004,2003,None,Kent,98031,USA
"$600,000.00 ",5,2,2190,$273.97 ,House,5,1965,0,None,Redmond,98052,USA
"$1,300,000.00 ",4,2,2610,$498.08 ,House,4,1966,0,None,Clyde Hill,98004,USA
"$300,000.00 ",2,1,1010,$297.03 ,House,3,1947,2012,None,Shoreline,98155,USA
"$330,000.00 ",4,3,2105,$156.77 ,House,3,2003,0,None,Kent,98042,USA
"$723,000.00 ",4,2,2430,$297.53 ,House,3,1928,1954,None,Seattle,98116,USA
"$2,271,150.00 ",4,3,4040,$562.17 ,House,4,1954,1979,None,Medina,98039,USA
"$480,000.00 ",5,3,2160,$222.22 ,House,3,1998,2006,None,Snoqualmie,98065,USA
"$496,000.00 ",2,1,900,$551.11 ,House,3,1946,0,None,Seattle,98107,USA
"$625,000.00 ",3,3,1820,$343.41 ,House,3,2006,0,None,Seattle,98119,USA
"$475,000.00 ",4,2,2100,$226.19 ,House,5,1962,0,None,Seattle,98125,USA
"$275,250.00 ",3,2,1520,$181.09 ,House,4,1992,0,None,Maple Valley,98038,USA
"$253,000.00 ",2,1,1310,$193.13 ,House,4,1980,0,None,Kent,98031,USA
"$630,000.00 ",4,3,2190,$287.67 ,House,4,1979,0,None,Kirkland,98033,USA
"$660,500.00 ",5,3,2950,$223.90 ,House,5,1918,0,None,Seattle,98144,USA
"$262,000.00 ",5,1,1870,$140.11 ,House,3,1962,2003,None,Seattle,98168,USA
"$2,147,500.00 ",3,4,4660,$460.84 ,House,5,1909,1988,None,Seattle,98102,USA
"$552,000.00 ",3,3,1840,$300.00 ,House,3,1978,0,None,Bellevue,98007,USA
"$1,411,600.00 ",2,3,3180,$443.90 ,House,5,1985,0,None,Bellevue,98006,USA
"$736,000.00 ",2,1,1500,$490.67 ,House,3,1933,0,None,Seattle,98109,USA
"$355,000.00 ",3,2,1730,$205.20 ,House,3,1954,2005,None,Shoreline,98133,USA
"$305,000.00 ",3,1,1580,$193.04 ,House,3,1962,2003,None,Renton,98058,USA
"$484,998.00 ",4,3,1540,$314.93 ,House,3,2014,0,None,Issaquah,98029,USA
"$1,054,690.00 ",4,4,3390,$311.12 ,House,3,2014,0,None,Seattle,98199,USA
"$334,500.00 ",2,2,830,$403.01 ,House,3,2005,0,None,Seattle,98144,USA
"$475,000.00 ",4,3,2620,$181.30 ,House,3,2013,1923,None,North Bend,98045,USA
"$309,780.00 ",3,3,2242,$138.17 ,House,3,2014,0,None,Auburn,98092,USA
"$795,000.00 ",4,3,2890,$275.09 ,House,3,2005,0,None,Bellevue,98006,USA
"$274,500.00 ",3,2,1450,$189.31 ,House,3,2010,0,None,Maple Valley,98038,USA
"$265,050.00 ",2,2,800,$331.31 ,House,3,2008,0,None,Seattle,98106,USA
"$567,500.00 ",3,3,2280,$248.90 ,House,3,2006,0,None,Issaquah,98027,USA
"$915,000.00 ",3,5,3850,$237.66 ,House,3,2013,1923,None,Redmond,98053,USA
"$285,000.00 ",5,3,2270,$125.55 ,House,3,1995,0,None,Auburn,98092,USA
"$445,838.00 ",3,3,2250,$198.15 ,House,3,2000,0,None,Seattle,98146,USA
"$304,900.00 ",4,2,2600,$117.27 ,House,4,1969,0,None,Kent,98031,USA
"$940,000.00 ",4,2,2490,$377.51 ,House,5,1968,0,None,Mercer Island,98040,USA
"$1,127,000.00 ",4,3,3160,$356.65 ,House,4,1995,0,None,Kirkland,98033,USA
"$835,000.00 ",4,4,4930,$169.37 ,House,3,2005,0,None,Auburn,98092,USA
"$290,000.00 ",3,1,1440,$201.39 ,House,3,1967,2011,None,Renton,98055,USA
"$250,000.00 ",3,2,1770,$141.24 ,House,4,1959,0,None,Auburn,98002,USA
"$342,000.00 ",4,3,2300,$148.70 ,House,3,2001,0,None,Kent,98030,USA
"$1,012,000.00 ",4,3,2980,$339.60 ,House,3,1989,0,None,Bellevue,98006,USA
"$400,000.00 ",4,2,2230,$179.37 ,House,4,1963,0,None,Shoreline,98133,USA
"$312,500.00 ",3,2,1830,$170.77 ,House,3,1950,2008,None,Renton,98055,USA
"$267,000.00 ",3,1,1740,$153.45 ,House,4,1962,0,None,Tukwila,98188,USA
"$575,000.00 ",3,2,1530,$375.82 ,House,3,1955,2005,None,Seattle,98116,USA
"$810,000.00 ",3,2,1520,$532.89 ,House,4,1954,1979,None,Bellevue,98004,USA
"$850,000.00 ",3,3,3230,$263.16 ,House,5,1945,0,None,Seattle,98117,USA
"$1,015,000.00 ",3,3,3620,$280.39 ,House,3,2005,0,None,Seattle,98199,USA
"$1,100,000.00 ",4,4,5070,$216.96 ,House,3,2000,0,None,Redmond,98053,USA
"$240,000.00 ",3,2,1570,$152.87 ,House,3,1960,2012,None,Burien,98148,USA
"$198,000.00 ",4,2,2080,$95.19 ,House,4,1966,0,None,Auburn,98001,USA
"$565,000.00 ",4,3,2230,$253.36 ,House,4,1969,0,None,Redmond,98052,USA
"$1,195,000.00 ",5,3,3420,$349.42 ,House,3,1952,2005,None,Mercer Island,98040,USA
"$340,000.00 ",8,3,2790,$121.86 ,House,3,1977,2004,None,Shoreline,98133,USA
"$815,000.00 ",4,3,3150,$258.73 ,House,3,2002,0,None,Kirkland,98033,USA
"$1,875,000.00 ",4,3,3930,$477.10 ,House,3,2006,0,None,Bellevue,98004,USA
"$588,000.00 ",5,3,2190,$268.49 ,House,5,1940,0,None,Seattle,98117,USA
"$280,500.00 ",4,3,1890,$148.41 ,House,3,1997,0,None,Auburn,98092,USA
"$390,000.00 ",4,2,1900,$205.26 ,House,3,2004,2003,None,Kent,98042,USA
"$509,000.00 ",2,2,1930,$263.73 ,House,3,1989,0,None,Bellevue,98007,USA
"$490,600.00 ",3,3,3316,$147.95 ,House,3,1986,0,None,Federal Way,98023,USA
"$650,000.00 ",3,2,1380,$471.01 ,House,5,1960,0,None,Mercer Island,98040,USA
"$715,000.00 ",3,4,2080,$343.75 ,House,3,1997,0,None,Seattle,98103,USA
"$529,950.00 ",3,1,1240,$427.38 ,House,5,1909,1988,None,Seattle,98107,USA
"$265,000.00 ",3,1,1020,$259.80 ,House,5,1959,0,None,Renton,98056,USA
"$1,755,000.00 ",3,2,2360,$743.64 ,House,3,1909,2014,None,Seattle,98112,USA
"$1,140,000.00 ",3,3,2780,$410.07 ,House,4,1969,0,None,Sammamish,98075,USA
"$610,000.00 ",3,2,2300,$265.22 ,House,3,1955,2005,None,Bellevue,98004,USA
"$554,729.00 ",4,3,2020,$274.62 ,House,5,1943,0,None,Seattle,98199,USA
"$395,000.00 ",5,2,1840,$214.67 ,House,3,1948,1994,None,Burien,98166,USA
"$341,000.00 ",3,1,1390,$245.32 ,House,3,1908,1988,None,Seattle,98115,USA
"$264,500.00 ",4,2,2060,$128.40 ,House,4,1962,0,None,Federal Way,98023,USA
"$395,000.00 ",4,3,2640,$149.62 ,House,3,1963,2008,None,Kent,98031,USA
"$640,000.00 ",3,2,1980,$323.23 ,House,3,1959,1989,None,Bellevue,98005,USA
"$430,000.00 ",3,2,1810,$237.57 ,House,3,1958,2004,None,Seattle,98115,USA
"$410,000.00 ",4,3,1700,$241.18 ,House,5,1972,0,None,Kirkland,98034,USA
"$220,000.00 ",4,1,1200,$183.33 ,House,3,1923,1998,None,Seattle,98106,USA
"$1,625,000.00 ",4,3,2980,$545.30 ,House,3,1999,0,None,Seattle,98112,USA
"$405,500.00 ",2,3,1350,$300.37 ,House,3,2006,0,None,Seattle,98136,USA
"$633,000.00 ",4,3,2360,$268.22 ,House,3,1977,2004,None,Seattle,98126,USA
"$295,950.00 ",2,1,1190,$248.70 ,House,3,1948,1994,None,Shoreline,98133,USA
"$1,042,031.00 ",4,5,4110,$253.54 ,House,4,1978,2000,None,Bellevue,98005,USA
"$605,000.00 ",4,3,2800,$216.07 ,House,3,1970,2014,None,Bellevue,98008,USA
"$255,000.00 ",2,2,920,$277.17 ,House,3,1995,0,None,Seattle,98133,USA
"$474,000.00 ",3,2,1530,$309.80 ,House,3,1978,0,None,Redmond,98052,USA
"$370,000.00 ",2,1,860,$430.23 ,House,3,1956,2001,None,Seattle,98117,USA
"$288,000.00 ",3,3,1520,$189.47 ,House,3,2004,2003,None,Maple Valley,98038,USA
"$100,000.00 ",2,1,660,$151.52 ,House,4,1912,1989,None,Kent,98032,USA
"$1,150,000.00 ",5,3,3580,$321.23 ,House,3,2000,0,None,Kirkland,98033,USA
"$600,000.00 ",5,2,3000,$200.00 ,House,4,1975,0,None,Redmond,98052,USA
"$515,000.00 ",5,3,2740,$187.96 ,House,5,1977,0,None,Bothell,98011,USA
"$345,000.00 ",4,3,2040,$169.12 ,House,3,1999,0,None,Burien,98148,USA
"$975,000.00 ",6,3,2520,$386.90 ,House,3,1954,2005,None,Seattle,98146,USA
"$850,000.00 ",3,2,2470,$344.13 ,House,3,1961,2004,None,Mercer Island,98040,USA
"$439,990.00 ",3,3,1930,$227.97 ,House,3,2005,0,None,Seattle,98199,USA
"$554,950.00 ",3,3,2950,$188.12 ,House,3,2006,0,None,Renton,98059,USA
"$605,000.00 ",3,3,2610,$231.80 ,House,3,2001,0,None,Snoqualmie,98065,USA
"$609,000.00 ",3,2,1630,$373.62 ,House,3,2014,0,None,Seattle,98103,USA
"$425,000.00 ",3,2,1400,$303.57 ,House,3,2007,0,None,Seattle,98115,USA
"$399,900.00 ",2,2,1410,$283.62 ,House,3,2011,0,None,Issaquah,98029,USA
"$1,025,000.00 ",4,4,4370,$234.55 ,House,3,2008,0,None,Renton,98059,USA
"$2,351,956.00 ",4,4,5010,$469.45 ,House,3,2014,0,None,Mercer Island,98040,USA
"$519,995.00 ",4,3,2590,$200.77 ,House,3,2014,0,None,Renton,98059,USA
"$625,000.00 ",3,2,1300,$480.77 ,House,5,1960,0,None,Kirkland,98033,USA
"$600,000.00 ",3,3,2320,$258.62 ,House,3,2003,0,None,Issaquah,98027,USA
"$1,200,000.00 ",4,3,2700,$444.44 ,House,3,2004,2003,None,Seattle,98115,USA
"$1,738,000.00 ",4,2,2920,$595.21 ,House,4,1937,0,None,Seattle,98112,USA
"$671,000.00 ",4,3,3130,$214.38 ,House,3,1953,0,None,Seattle,98115,USA
"$459,500.00 ",3,2,1470,$312.59 ,House,3,1984,0,None,Seattle,98133,USA
